interaction_id,customer_id,event_time,event_type,channel
I00018071,C000159,2025-05-14 06:00:00,login,web
I00018072,C000159,2025-05-17 13:00:00,add_to_cart,mobile_app
I00018073,C000159,2025-05-22 14:00:00,email_click,web
I00018074,C000159,2025-05-24 09:00:00,login,mobile_app
I00018075,C000159,2025-05-24 10:00:00,add_to_cart,web
I00018076,C000159,2025-05-28 13:00:00,email_open,web
I00018077,C000159,2025-05-31 11:00:00,page_view,web
I00018078,C000159,2025-06-01 02:00:00,page_view,email
I00018079,C000159,2025-06-02 19:00:00,login,web
I00018080,C000159,2025-06-03 19:00:00,page_view,mobile_app
I00018081,C000159,2025-06-04 16:00:00,add_to_cart,web
I00018082,C000159,2025-06-05 06:00:00,page_view,mobile_app
I00018083,C000159,2025-06-11 02:00:00,page_view,mobile_app
I00018084,C000159,2025-06-12 01:00:00,login,mobile_app
I00018085,C000159,2025-06-14 22:00:00,page_view,web
I00018086,C000159,2025-06-14 19:00:00,email_open,web
I00018087,C000159,2025-06-17 10:00:00,login,email
I00018088,C000159,2025-06-19 15:00:00,login,mobile_app
I00018089,C000159,2025-06-21 19:00:00,page_view,mobile_app
I00018090,C000159,2025-06-22 21:00:00,add_to_cart,web
I00018091,C000159,2025-06-23 03:00:00,email_open,web
I00018092,C000159,2025-06-26 17:00:00,email_open,web
I00018093,C000159,2025-06-27 08:00:00,login,mobile_app
I00018094,C000159,2025-06-28 05:00:00,add_to_cart,email
I00018095,C000159,2025-06-28 23:00:00,page_view,email
I00018096,C000159,2025-06-30 07:00:00,email_open,mobile_app
I00018097,C000159,2025-06-30 16:00:00,login,web
I00018098,C000159,2025-07-04 15:00:00,email_open,mobile_app
I00018099,C000159,2025-07-05 15:00:00,page_view,web
I00018100,C000159,2025-07-10 03:00:00,login,web
I00018101,C000159,2025-07-10 12:00:00,add_to_cart,email
I00018102,C000159,2025-07-11 19:00:00,page_view,mobile_app
I00018103,C000159,2025-07-11 00:00:00,page_view,web
I00018104,C000159,2025-07-11 08:00:00,page_view,mobile_app
I00018105,C000159,2025-07-12 20:00:00,email_open,web
I00018106,C000159,2025-07-12 09:00:00,page_view,web
I00018107,C000159,2025-07-12 01:00:00,login,email
I00018108,C000159,2025-07-15 15:00:00,add_to_cart,mobile_app
I00018109,C000159,2025-07-17 14:00:00,login,web
I00018110,C000159,2025-07-23 10:00:00,page_view,web
I00018111,C000159,2025-07-26 02:00:00,login,mobile_app
I00018112,C000159,2025-08-03 13:00:00,login,web
I00018113,C000159,2025-08-07 10:00:00,login,web
I00018114,C000159,2025-08-07 03:00:00,login,web
I00018115,C000159,2025-08-10 04:00:00,email_open,web
I00018116,C000159,2025-08-12 17:00:00,add_to_cart,email
I00018117,C000159,2025-08-14 10:00:00,page_view,mobile_app
I00018118,C000159,2025-08-15 17:00:00,page_view,web
I00018119,C000159,2025-08-17 23:00:00,login,web
I00018120,C000159,2025-08-18 05:00:00,page_view,web
I00018121,C000159,2025-08-21 18:00:00,email_click,mobile_app
I00018122,C000159,2025-08-24 16:00:00,email_open,mobile_app
I00018123,C000159,2025-08-26 05:00:00,email_open,mobile_app
I00018124,C000159,2025-08-28 19:00:00,page_view,web
I00018125,C000159,2025-08-29 01:00:00,login,mobile_app
I00018126,C000159,2025-09-03 23:00:00,page_view,web
I00018127,C000159,2025-09-04 14:00:00,login,email
I00018128,C000159,2025-09-06 21:00:00,login,web
I00018129,C000159,2025-09-07 10:00:00,email_open,web
I00018130,C000159,2025-09-07 05:00:00,login,web
I00018131,C000159,2025-09-09 16:00:00,email_click,web
I00018132,C000159,2025-09-12 19:00:00,add_to_cart,mobile_app
I00018133,C000159,2025-09-14 14:00:00,email_open,mobile_app
I00018134,C000159,2025-09-15 11:00:00,email_open,mobile_app
I00018135,C000159,2025-09-17 02:00:00,login,email
I00018136,C000159,2025-09-19 04:00:00,page_view,mobile_app
I00018137,C000159,2025-09-20 23:00:00,page_view,web
I00018138,C000159,2025-09-22 16:00:00,login,mobile_app
I00018139,C000159,2025-10-04 05:00:00,page_view,mobile_app
I00018140,C000159,2025-10-07 01:00:00,add_to_cart,web
I00018141,C000159,2025-10-08 01:00:00,page_view,web
I00018142,C000159,2025-10-09 01:00:00,add_to_cart,web
I00018143,C000159,2025-10-11 06:00:00,page_view,web
I00018144,C000159,2025-10-12 21:00:00,add_to_cart,web
I00018145,C000159,2025-10-12 17:00:00,email_click,web
I00018146,C000159,2025-10-13 12:00:00,login,web
I00018147,C000159,2025-10-14 04:00:00,add_to_cart,mobile_app
I00018148,C000159,2025-10-17 03:00:00,page_view,web
I00018149,C000159,2025-10-18 10:00:00,page_view,web
I00018150,C000159,2025-10-20 02:00:00,add_to_cart,mobile_app
I00018151,C000159,2025-10-20 05:00:00,email_open,mobile_app
I00018152,C000159,2025-10-25 03:00:00,page_view,mobile_app
I00018153,C000159,2025-10-26 10:00:00,page_view,web
I00018154,C000159,2025-10-26 01:00:00,page_view,web
I00018155,C000159,2025-10-27 08:00:00,add_to_cart,mobile_app
I00018156,C000159,2025-10-29 13:00:00,page_view,web
I00018157,C000159,2025-10-31 15:00:00,login,mobile_app
I00018158,C000159,2025-11-01 05:00:00,email_click,mobile_app
I00018159,C000159,2025-11-03 21:00:00,page_view,web
I00018160,C000159,2025-11-08 06:00:00,add_to_cart,web
I00018161,C000159,2025-11-11 14:00:00,page_view,web
I00018162,C000159,2025-11-12 11:00:00,page_view,mobile_app
I00018163,C000159,2025-11-13 09:00:00,add_to_cart,web
I00018164,C000159,2025-11-13 09:00:00,add_to_cart,web
I00018165,C000159,2025-11-13 20:00:00,page_view,web
I00018166,C000159,2025-11-15 08:00:00,email_click,mobile_app
I00018167,C000159,2025-11-16 00:00:00,email_open,web
I00018168,C000159,2025-11-17 07:00:00,email_click,mobile_app
I00018169,C000159,2025-11-18 08:00:00,page_view,mobile_app
I00018170,C000159,2025-11-19 06:00:00,email_click,mobile_app
I00018171,C000159,2025-11-20 23:00:00,email_open,mobile_app
I00018172,C000159,2025-11-20 17:00:00,add_to_cart,web
I00018173,C000159,2025-11-21 07:00:00,email_open,web
I00018174,C000159,2025-11-26 03:00:00,page_view,mobile_app
I00018175,C000159,2025-11-27 09:00:00,page_view,mobile_app
I00018176,C000159,2025-11-28 20:00:00,email_click,web
I00018177,C000159,2025-11-30 11:00:00,email_open,web
I00018178,C000159,2025-11-30 03:00:00,page_view,email
I00018179,C000159,2025-12-04 14:00:00,add_to_cart,web
I00018180,C000159,2025-12-05 02:00:00,email_open,web
I00018181,C000159,2025-12-08 11:00:00,page_view,web
I00018182,C000159,2025-12-10 16:00:00,page_view,email
I00018183,C000159,2025-12-10 10:00:00,page_view,web
I00018184,C000159,2025-12-12 01:00:00,page_view,mobile_app
I00018185,C000159,2025-12-13 11:00:00,page_view,mobile_app
I00018186,C000159,2025-12-16 23:00:00,add_to_cart,web
I00018187,C000159,2025-12-17 21:00:00,email_open,web
I00018188,C000159,2025-12-20 12:00:00,email_open,email
I00018189,C000159,2025-12-22 17:00:00,page_view,mobile_app
I00018190,C000159,2025-12-25 13:00:00,add_to_cart,web
I00018191,C000159,2025-12-28 22:00:00,email_click,web
I00018192,C000159,2025-12-31 13:00:00,page_view,web
I00018193,C000159,2026-01-02 08:00:00,page_view,web
I00018194,C000159,2026-01-04 06:00:00,login,web
I00018195,C000159,2026-01-05 10:00:00,page_view,web
I00018196,C000159,2026-01-05 16:00:00,page_view,email
I00018197,C000159,2026-01-05 01:00:00,page_view,web
I00018198,C000159,2026-01-06 11:00:00,add_to_cart,web
I00018199,C000159,2026-01-07 08:00:00,add_to_cart,mobile_app
I00018200,C000159,2026-01-08 13:00:00,page_view,web
I00018201,C000159,2026-01-09 22:00:00,add_to_cart,web
I00018202,C000159,2026-01-10 18:00:00,page_view,web
I00018203,C000159,2026-01-11 11:00:00,page_view,mobile_app
I00018204,C000159,2026-01-12 06:00:00,page_view,web
I00018205,C000159,2026-01-14 09:00:00,page_view,web
I00018206,C000159,2026-01-16 14:00:00,add_to_cart,mobile_app
I00018207,C000159,2026-01-17 05:00:00,page_view,mobile_app
I00018208,C000159,2026-01-18 19:00:00,login,mobile_app
I00018209,C000159,2026-01-19 08:00:00,page_view,mobile_app
I00018210,C000159,2026-01-21 14:00:00,page_view,email
I00018211,C000159,2026-01-21 20:00:00,login,web
I00018212,C000159,2026-01-25 21:00:00,login,web
I00018213,C000159,2026-01-26 03:00:00,login,mobile_app
I00018214,C000159,2026-01-27 10:00:00,page_view,web
I00018215,C000159,2026-01-27 01:00:00,page_view,web
I00018216,C000159,2026-01-31 04:00:00,email_open,mobile_app
I00018217,C000159,2026-01-31 02:00:00,page_view,email
I00018218,C000159,2026-02-04 19:00:00,login,web
I00018219,C000159,2026-02-06 13:00:00,add_to_cart,mobile_app
I00018220,C000159,2026-02-11 08:00:00,page_view,web
I00018221,C000159,2026-02-11 02:00:00,page_view,mobile_app
I00018222,C000159,2026-02-11 02:00:00,page_view,mobile_app
I00018223,C000159,2026-02-13 00:00:00,page_view,web
I00018224,C000159,2026-02-13 01:00:00,login,email
I00018225,C000159,2026-02-18 23:00:00,email_open,email
I00018226,C000159,2026-02-20 07:00:00,add_to_cart,web
I00018227,C000159,2026-02-21 04:00:00,page_view,email
I00018228,C000159,2026-02-21 02:00:00,page_view,web
I00018229,C000159,2026-02-25 07:00:00,login,web
I00018230,C000159,2026-02-26 08:00:00,login,web
I00018231,C000159,2026-02-26 16:00:00,add_to_cart,web
I00018232,C000159,2026-03-05 06:00:00,add_to_cart,web
I00018233,C000159,2026-03-07 15:00:00,page_view,web
I00018234,C000159,2026-03-10 20:00:00,add_to_cart,web
I00018235,C000159,2026-03-14 12:00:00,add_to_cart,web
I00018236,C000159,2026-03-14 07:00:00,email_open,mobile_app
I00018237,C000159,2026-03-16 15:00:00,page_view,web
I00018238,C000159,2026-03-19 00:00:00,page_view,web
I00018239,C000159,2026-03-19 00:00:00,login,mobile_app
I00018240,C000159,2026-03-19 12:00:00,email_open,web
I00018241,C000159,2026-03-22 16:00:00,login,web
I00018242,C000159,2026-03-25 01:00:00,page_view,mobile_app
I00018243,C000159,2026-03-26 07:00:00,login,web
I00018244,C000159,2026-03-28 15:00:00,login,mobile_app
I00018245,C000159,2026-03-29 14:00:00,email_open,email
I00018246,C000159,2026-03-30 06:00:00,login,web
I00018247,C000159,2026-04-05 06:00:00,email_open,web
I00018248,C000159,2026-04-06 07:00:00,page_view,mobile_app
I00018249,C000159,2026-04-10 11:00:00,page_view,web
I00018250,C000159,2026-04-12 15:00:00,email_open,mobile_app
I00018251,C000159,2026-04-16 05:00:00,page_view,mobile_app
I00018252,C000159,2026-04-18 08:00:00,login,web
I00018253,C000159,2026-04-18 07:00:00,login,web
I00018254,C000159,2026-04-20 22:00:00,login,email
I00018255,C000159,2026-04-21 23:00:00,email_open,email
I00018256,C000159,2026-04-21 06:00:00,login,web
I00018257,C000159,2026-04-21 21:00:00,page_view,mobile_app
I00018258,C000159,2026-04-22 04:00:00,email_open,mobile_app
I00018259,C000159,2026-04-23 19:00:00,login,mobile_app
I00018260,C000159,2026-04-27 12:00:00,page_view,web
I00018261,C000159,2026-04-27 21:00:00,add_to_cart,web
I00018262,C000159,2026-04-27 20:00:00,page_view,web
I00018263,C000159,2026-04-28 23:00:00,page_view,web
I00018264,C000159,2026-04-29 10:00:00,add_to_cart,email
I00018265,C000159,2026-05-06 09:00:00,login,web
I00018266,C000159,2026-05-11 08:00:00,login,email
I00018267,C000159,2026-05-12 09:00:00,login,mobile_app
I00018268,C000159,2026-05-15 02:00:00,page_view,mobile_app
I00018269,C000159,2026-05-16 14:00:00,login,web
I00018270,C000159,2026-05-17 04:00:00,email_open,mobile_app
I00018271,C000159,2026-05-19 09:00:00,login,email
I00018272,C000159,2026-05-21 20:00:00,add_to_cart,web
I00018273,C000159,2026-05-24 13:00:00,email_click,mobile_app
I00018274,C000159,2026-05-25 17:00:00,login,mobile_app
I00018275,C000159,2026-05-28 23:00:00,login,web
I00018276,C000159,2026-05-29 19:00:00,add_to_cart,email
I00018277,C000159,2026-05-29 14:00:00,add_to_cart,web
I00018278,C000159,2026-05-30 00:00:00,email_open,web
I00018279,C000159,2026-05-30 18:00:00,page_view,email
I00018280,C000159,2026-05-31 06:00:00,login,web
I00018281,C000159,2026-05-31 07:00:00,page_view,web
I00018282,C000159,2026-06-02 19:00:00,page_view,mobile_app
I00018283,C000159,2026-06-02 14:00:00,login,web
I00018284,C000159,2026-06-03 03:00:00,email_open,web
I00018285,C000159,2026-06-03 19:00:00,email_click,web
I00018286,C000159,2026-06-03 15:00:00,add_to_cart,mobile_app
I00018287,C000159,2026-06-05 14:00:00,login,mobile_app
I00018288,C000159,2026-06-05 21:00:00,page_view,web
I00018289,C000159,2026-06-06 22:00:00,page_view,mobile_app
I00018290,C000159,2026-06-07 03:00:00,page_view,web
I00018291,C000159,2026-06-09 10:00:00,page_view,web
I00018292,C000159,2026-06-11 11:00:00,login,web
I00018293,C000159,2026-06-13 07:00:00,page_view,web
I00018294,C000159,2026-06-15 21:00:00,page_view,mobile_app
I00018295,C000159,2026-06-18 04:00:00,login,web
I00018296,C000159,2026-06-18 03:00:00,email_open,email
I00018297,C000159,2026-06-26 07:00:00,add_to_cart,mobile_app
I00018298,C000159,2026-06-26 11:00:00,email_open,web
I00018299,C000159,2026-06-28 18:00:00,email_open,web
I00018300,C000160,2024-02-10 13:00:00,page_view,web
I00018301,C000160,2024-02-13 15:00:00,email_click,mobile_app
I00018302,C000160,2024-02-13 08:00:00,page_view,web
I00018303,C000160,2024-02-14 23:00:00,page_view,web
I00018304,C000160,2024-02-14 18:00:00,page_view,web
I00018305,C000160,2024-02-17 13:00:00,page_view,web
I00018306,C000160,2024-02-17 06:00:00,page_view,mobile_app
I00018307,C000160,2024-02-21 09:00:00,login,web
I00018308,C000160,2024-02-26 09:00:00,login,web
I00018309,C000160,2024-02-26 02:00:00,login,web
I00018310,C000160,2024-02-27 00:00:00,page_view,mobile_app
I00018311,C000160,2024-02-29 06:00:00,login,mobile_app
I00018312,C000160,2024-02-29 10:00:00,add_to_cart,mobile_app
I00018313,C000160,2024-03-01 12:00:00,login,mobile_app
I00018314,C000160,2024-03-02 18:00:00,page_view,web
I00018315,C000160,2024-03-05 08:00:00,email_open,mobile_app
I00018316,C000160,2024-03-06 08:00:00,page_view,web
I00018317,C000160,2024-03-09 13:00:00,email_click,mobile_app
I00018318,C000160,2024-03-11 09:00:00,login,mobile_app
I00018319,C000160,2024-03-11 23:00:00,email_click,mobile_app
I00018320,C000160,2024-03-11 09:00:00,email_open,mobile_app
I00018321,C000160,2024-03-15 18:00:00,page_view,mobile_app
I00018322,C000160,2024-03-15 10:00:00,page_view,mobile_app
I00018323,C000160,2024-03-15 16:00:00,email_click,mobile_app
I00018324,C000160,2024-03-15 01:00:00,page_view,email
I00018325,C000160,2024-03-15 08:00:00,page_view,web
I00018326,C000160,2024-03-16 08:00:00,page_view,web
I00018327,C000160,2024-03-19 10:00:00,email_click,mobile_app
I00018328,C000160,2024-03-20 20:00:00,page_view,web
I00018329,C000160,2024-03-22 22:00:00,login,mobile_app
I00018330,C000160,2024-03-24 17:00:00,login,email
I00018331,C000160,2024-03-25 17:00:00,add_to_cart,web
I00018332,C000160,2024-03-26 10:00:00,page_view,web
I00018333,C000160,2024-03-26 23:00:00,login,mobile_app
I00018334,C000160,2024-03-29 05:00:00,page_view,web
I00018335,C000160,2024-03-29 08:00:00,login,web
I00018336,C000160,2024-03-29 02:00:00,page_view,web
I00018337,C000160,2024-03-31 12:00:00,page_view,web
I00018338,C000160,2024-03-31 02:00:00,login,mobile_app
I00018339,C000160,2024-04-01 03:00:00,page_view,email
I00018340,C000160,2024-04-02 21:00:00,login,web
I00018341,C000160,2024-04-02 02:00:00,page_view,web
I00018342,C000160,2024-04-02 08:00:00,add_to_cart,web
I00018343,C000160,2024-04-02 13:00:00,page_view,web
I00018344,C000160,2024-04-03 13:00:00,page_view,mobile_app
I00018345,C000160,2024-04-07 08:00:00,login,mobile_app
I00018346,C000160,2024-04-08 13:00:00,add_to_cart,web
I00018347,C000160,2024-04-09 06:00:00,page_view,email
I00018348,C000160,2024-04-11 15:00:00,add_to_cart,web
I00018349,C000160,2024-04-11 05:00:00,login,mobile_app
I00018350,C000160,2024-04-13 15:00:00,page_view,mobile_app
I00018351,C000160,2024-04-13 01:00:00,add_to_cart,mobile_app
I00018352,C000160,2024-04-15 01:00:00,page_view,mobile_app
I00018353,C000160,2024-04-15 08:00:00,email_open,web
I00018354,C000160,2024-04-17 16:00:00,page_view,email
I00018355,C000160,2024-04-18 01:00:00,login,web
I00018356,C000160,2024-04-18 15:00:00,add_to_cart,web
I00018357,C000160,2024-04-19 03:00:00,login,web
I00018358,C000160,2024-04-20 22:00:00,add_to_cart,web
I00018359,C000160,2024-04-22 15:00:00,page_view,web
I00018360,C000160,2024-04-23 19:00:00,add_to_cart,mobile_app
I00018361,C000160,2024-04-28 00:00:00,email_open,mobile_app
I00018362,C000160,2024-04-28 00:00:00,add_to_cart,mobile_app
I00018363,C000160,2024-04-29 12:00:00,add_to_cart,web
I00018364,C000160,2024-05-02 11:00:00,login,mobile_app
I00018365,C000160,2024-05-03 14:00:00,page_view,web
I00018366,C000160,2024-05-03 19:00:00,email_open,email
I00018367,C000160,2024-05-04 23:00:00,email_open,web
I00018368,C000160,2024-05-04 05:00:00,page_view,mobile_app
I00018369,C000160,2024-05-05 13:00:00,login,web
I00018370,C000160,2024-05-08 07:00:00,page_view,web
I00018371,C000160,2024-05-08 18:00:00,add_to_cart,mobile_app
I00018372,C000160,2024-05-10 06:00:00,add_to_cart,web
I00018373,C000160,2024-05-10 22:00:00,login,mobile_app
I00018374,C000160,2024-05-11 21:00:00,add_to_cart,web
I00018375,C000160,2024-05-12 00:00:00,login,mobile_app
I00018376,C000160,2024-05-12 03:00:00,page_view,web
I00018377,C000160,2024-05-15 04:00:00,page_view,web
I00018378,C000160,2024-05-17 03:00:00,add_to_cart,email
I00018379,C000160,2024-05-17 22:00:00,page_view,mobile_app
I00018380,C000160,2024-05-17 04:00:00,email_open,mobile_app
I00018381,C000160,2024-05-18 20:00:00,page_view,email
I00018382,C000160,2024-05-19 07:00:00,page_view,web
I00018383,C000160,2024-05-20 20:00:00,page_view,web
I00018384,C000160,2024-05-21 21:00:00,email_open,mobile_app
I00018385,C000160,2024-05-22 05:00:00,login,web
I00018386,C000160,2024-05-22 12:00:00,page_view,web
I00018387,C000160,2024-05-23 17:00:00,login,web
I00018388,C000160,2024-05-23 12:00:00,login,mobile_app
I00018389,C000160,2024-05-24 20:00:00,page_view,mobile_app
I00018390,C000160,2024-05-25 18:00:00,email_open,mobile_app
I00018391,C000160,2024-05-25 14:00:00,email_open,web
I00018392,C000160,2024-05-26 00:00:00,page_view,web
I00018393,C000160,2024-05-26 08:00:00,add_to_cart,web
I00018394,C000160,2024-05-30 01:00:00,add_to_cart,mobile_app
I00018395,C000160,2024-05-31 01:00:00,page_view,email
I00018396,C000160,2024-05-31 08:00:00,page_view,web
I00018397,C000160,2024-06-01 14:00:00,login,mobile_app
I00018398,C000160,2024-06-01 19:00:00,add_to_cart,email
I00018399,C000160,2024-06-05 23:00:00,login,web
I00018400,C000160,2024-06-08 08:00:00,login,web
I00018401,C000160,2024-06-11 04:00:00,page_view,mobile_app
I00018402,C000160,2024-06-11 10:00:00,login,web
I00018403,C000160,2024-06-11 01:00:00,login,web
I00018404,C000160,2024-06-13 21:00:00,email_open,mobile_app
I00018405,C000160,2024-06-14 03:00:00,page_view,web
I00018406,C000160,2024-06-16 21:00:00,add_to_cart,web
I00018407,C000160,2024-06-16 22:00:00,add_to_cart,mobile_app
I00018408,C000160,2024-06-19 12:00:00,page_view,web
I00018409,C000160,2024-06-19 14:00:00,login,mobile_app
I00018410,C000160,2024-06-22 20:00:00,add_to_cart,mobile_app
I00018411,C000160,2024-06-24 07:00:00,page_view,web
I00018412,C000160,2024-06-25 00:00:00,add_to_cart,email
I00018413,C000160,2024-06-26 08:00:00,add_to_cart,web
I00018414,C000160,2024-06-29 02:00:00,add_to_cart,mobile_app
I00018415,C000160,2024-07-03 05:00:00,email_open,mobile_app
I00018416,C000160,2024-07-03 11:00:00,add_to_cart,web
I00018417,C000160,2024-07-06 02:00:00,login,mobile_app
I00018418,C000160,2024-07-07 20:00:00,page_view,web
I00018419,C000160,2024-07-07 22:00:00,page_view,web
I00018420,C000160,2024-07-07 16:00:00,page_view,web
I00018421,C000160,2024-07-08 13:00:00,login,web
I00018422,C000160,2024-07-12 02:00:00,page_view,mobile_app
I00018423,C000160,2024-07-14 06:00:00,login,mobile_app
I00018424,C000160,2024-07-14 18:00:00,add_to_cart,mobile_app
I00018425,C000160,2024-07-17 18:00:00,page_view,mobile_app
I00018426,C000160,2024-07-17 06:00:00,page_view,web
I00018427,C000160,2024-07-18 01:00:00,login,email
I00018428,C000160,2024-07-18 14:00:00,email_open,web
I00018429,C000160,2024-07-19 11:00:00,page_view,web
I00018430,C000160,2024-07-22 08:00:00,login,web
I00018431,C000160,2024-07-22 15:00:00,email_open,mobile_app
I00018432,C000160,2024-07-23 01:00:00,email_open,mobile_app
I00018433,C000160,2024-07-24 17:00:00,login,web
I00018434,C000160,2024-07-25 23:00:00,email_open,web
I00018435,C000160,2024-07-25 21:00:00,page_view,web
I00018436,C000160,2024-07-27 08:00:00,page_view,web
I00018437,C000160,2024-07-28 16:00:00,email_click,mobile_app
I00018438,C000160,2024-07-29 23:00:00,add_to_cart,web
I00018439,C000160,2024-07-30 16:00:00,page_view,web
I00018440,C000160,2024-08-01 08:00:00,page_view,email
I00018441,C000160,2024-08-03 05:00:00,login,mobile_app
I00018442,C000160,2024-08-04 16:00:00,page_view,web
I00018443,C000160,2024-08-07 02:00:00,page_view,email
I00018444,C000160,2024-08-07 19:00:00,page_view,email
I00018445,C000160,2024-08-13 16:00:00,email_open,web
I00018446,C000160,2024-08-13 08:00:00,login,web
I00018447,C000160,2024-08-14 23:00:00,page_view,web
I00018448,C000160,2024-08-14 06:00:00,page_view,web
I00018449,C000160,2024-08-15 12:00:00,add_to_cart,web
I00018450,C000160,2024-08-16 06:00:00,page_view,mobile_app
I00018451,C000160,2024-08-17 16:00:00,add_to_cart,mobile_app
I00018452,C000160,2024-08-17 04:00:00,page_view,web
I00018453,C000160,2024-08-18 05:00:00,page_view,mobile_app
I00018454,C000160,2024-08-21 13:00:00,page_view,web
I00018455,C000160,2024-08-22 07:00:00,login,mobile_app
I00018456,C000160,2024-08-24 23:00:00,page_view,web
I00018457,C000160,2024-08-24 09:00:00,page_view,web
I00018458,C000160,2024-08-25 18:00:00,page_view,web
I00018459,C000160,2024-08-26 20:00:00,page_view,mobile_app
I00018460,C000160,2024-08-31 00:00:00,page_view,web
I00018461,C000160,2024-08-31 03:00:00,email_open,web
I00018462,C000160,2024-09-01 01:00:00,add_to_cart,web
I00018463,C000160,2024-09-03 05:00:00,page_view,mobile_app
I00018464,C000160,2024-09-03 18:00:00,page_view,mobile_app
I00018465,C000160,2024-09-03 05:00:00,add_to_cart,mobile_app
I00018466,C000160,2024-09-04 22:00:00,email_click,web
I00018467,C000160,2024-09-04 19:00:00,page_view,mobile_app
I00018468,C000160,2024-09-05 16:00:00,page_view,web
I00018469,C000160,2024-09-05 10:00:00,page_view,web
I00018470,C000160,2024-09-06 09:00:00,add_to_cart,mobile_app
I00018471,C000160,2024-09-06 16:00:00,email_open,mobile_app
I00018472,C000160,2024-09-07 08:00:00,page_view,web
I00018473,C000160,2024-09-07 03:00:00,email_click,mobile_app
I00018474,C000160,2024-09-09 17:00:00,login,web
I00018475,C000160,2024-09-10 18:00:00,page_view,web
I00018476,C000160,2024-09-11 13:00:00,email_open,mobile_app
I00018477,C000160,2024-09-11 12:00:00,add_to_cart,mobile_app
I00018478,C000160,2024-09-11 11:00:00,page_view,mobile_app
I00018479,C000160,2024-09-14 06:00:00,email_open,mobile_app
I00018480,C000160,2024-09-18 00:00:00,page_view,web
I00018481,C000160,2024-09-20 02:00:00,add_to_cart,email
I00018482,C000160,2024-09-21 21:00:00,login,web
I00018483,C000160,2024-09-21 01:00:00,login,web
I00018484,C000160,2024-09-22 03:00:00,email_open,web
I00018485,C000160,2024-09-25 07:00:00,add_to_cart,email
I00018486,C000160,2024-09-26 19:00:00,login,web
I00018487,C000160,2024-09-27 19:00:00,login,mobile_app
I00018488,C000160,2024-09-28 21:00:00,page_view,web
I00018489,C000160,2024-09-29 23:00:00,add_to_cart,web
I00018490,C000160,2024-10-01 21:00:00,login,web
I00018491,C000160,2024-10-01 22:00:00,login,web
I00018492,C000160,2024-10-01 13:00:00,page_view,web
I00018493,C000160,2024-10-03 00:00:00,page_view,web
I00018494,C000160,2024-10-07 13:00:00,page_view,web
I00018495,C000160,2024-10-08 19:00:00,page_view,mobile_app
I00018496,C000160,2024-10-08 14:00:00,page_view,web
I00018497,C000160,2024-10-08 15:00:00,page_view,email
I00018498,C000160,2024-10-09 05:00:00,page_view,web
I00018499,C000160,2024-10-09 16:00:00,email_open,web
I00018500,C000160,2024-10-09 14:00:00,email_open,mobile_app
I00018501,C000160,2024-10-11 21:00:00,add_to_cart,web
I00018502,C000160,2024-10-16 01:00:00,page_view,web
I00018503,C000160,2024-10-16 20:00:00,page_view,mobile_app
I00018504,C000160,2024-10-17 18:00:00,email_open,web
I00018505,C000160,2024-10-17 00:00:00,page_view,mobile_app
I00018506,C000160,2024-10-18 05:00:00,add_to_cart,mobile_app
I00018507,C000160,2024-10-19 04:00:00,page_view,mobile_app
I00018508,C000160,2024-10-20 19:00:00,login,mobile_app
I00018509,C000160,2024-10-23 23:00:00,email_open,web
I00018510,C000160,2024-10-28 20:00:00,email_open,mobile_app
I00018511,C000160,2024-10-31 06:00:00,add_to_cart,web
I00018512,C000160,2024-11-01 21:00:00,email_open,mobile_app
I00018513,C000160,2024-11-01 20:00:00,login,mobile_app
I00018514,C000160,2024-11-02 17:00:00,email_open,web
I00018515,C000160,2024-11-03 00:00:00,email_open,web
I00018516,C000160,2024-11-07 10:00:00,page_view,mobile_app
I00018517,C000160,2024-11-07 12:00:00,login,web
I00018518,C000160,2024-11-07 01:00:00,login,email
I00018519,C000160,2024-11-09 20:00:00,add_to_cart,web
I00018520,C000160,2024-11-10 23:00:00,email_open,web
I00018521,C000160,2024-11-11 07:00:00,login,web
I00018522,C000160,2024-11-12 21:00:00,login,web
I00018523,C000160,2024-11-19 20:00:00,login,web
I00018524,C000160,2024-11-19 18:00:00,email_open,email
I00018525,C000160,2024-11-22 02:00:00,page_view,web
I00018526,C000160,2024-11-23 04:00:00,page_view,web
I00018527,C000160,2024-11-24 00:00:00,email_click,email
I00018528,C000160,2024-11-24 16:00:00,login,mobile_app
I00018529,C000160,2024-11-25 00:00:00,email_open,mobile_app
I00018530,C000160,2024-11-25 05:00:00,login,mobile_app
I00018531,C000160,2024-11-26 08:00:00,page_view,web
I00018532,C000160,2024-11-28 23:00:00,login,mobile_app
I00018533,C000160,2024-11-28 12:00:00,email_open,web
I00018534,C000160,2024-11-29 13:00:00,add_to_cart,web
I00018535,C000160,2024-12-01 22:00:00,add_to_cart,email
I00018536,C000160,2024-12-02 09:00:00,login,web
I00018537,C000160,2024-12-02 03:00:00,email_open,mobile_app
I00018538,C000160,2024-12-03 10:00:00,login,email
I00018539,C000160,2024-12-04 00:00:00,page_view,mobile_app
I00018540,C000160,2024-12-06 17:00:00,page_view,email
I00018541,C000160,2024-12-08 16:00:00,page_view,web
I00018542,C000160,2024-12-11 18:00:00,login,email
I00018543,C000160,2024-12-11 04:00:00,login,email
I00018544,C000160,2024-12-11 02:00:00,add_to_cart,mobile_app
