order_id,customer_id,order_date,product_id,quantity,amount,discount,status
O00002915,C000153,2026-02-25 04:00:00,P00075,3,72.75,0.0,completed
O00002916,C000153,2026-03-11 11:00:00,P00044,3,112.5,0.0,completed
O00002917,C000153,2026-03-17 22:00:00,P00013,3,59.13,0.0,completed
O00002918,C000153,2026-03-27 00:00:00,P00012,2,26.14,0.0,completed
O00002919,C000153,2026-04-26 22:00:00,P00070,2,12.33,0.1,completed
O00002920,C000153,2026-04-29 07:00:00,P00033,3,47.85,0.0,completed
O00002921,C000153,2026-05-05 19:00:00,P00061,2,27.12,0.2,completed
O00002922,C000153,2026-05-13 00:00:00,P00034,2,47.38,0.1,completed
O00002923,C000153,2026-05-24 00:00:00,P00054,3,21.91,0.2,completed
O00002924,C000153,2026-06-19 13:00:00,P00059,3,40.26,0.0,completed
O00002925,C000154,2024-07-04 18:00:00,P00005,3,67.71,0.0,completed
O00002926,C000155,2024-11-13 16:00:00,P00013,3,53.22,0.1,completed
O00002927,C000155,2024-12-23 17:00:00,P00012,3,35.29,0.1,completed
O00002928,C000155,2025-02-08 00:00:00,P00029,1,26.84,0.0,completed
O00002929,C000155,2025-02-24 04:00:00,P00040,3,33.34,0.1,completed
O00002930,C000155,2025-03-05 08:00:00,P00044,3,101.25,0.1,completed
O00002931,C000155,2025-03-13 21:00:00,P00053,1,39.49,0.0,completed
O00002932,C000155,2025-05-22 19:00:00,P00002,3,97.62,0.0,completed
O00002933,C000155,2025-06-02 11:00:00,P00038,3,106.87,0.2,completed
O00002934,C000155,2025-07-18 11:00:00,P00023,1,31.27,0.0,completed
O00002935,C000155,2025-10-29 16:00:00,P00050,3,150.75,0.0,completed
O00002936,C000155,2025-12-03 08:00:00,P00002,3,97.62,0.0,refunded
O00002937,C000155,2025-12-23 13:00:00,P00033,1,12.76,0.2,completed
O00002938,C000155,2025-12-28 22:00:00,P00077,3,129.87,0.0,completed
O00002939,C000155,2026-01-19 21:00:00,P00015,2,21.8,0.0,completed
O00002940,C000155,2026-03-11 12:00:00,P00005,2,40.63,0.1,completed
O00002941,C000155,2026-04-05 19:00:00,P00073,2,42.62,0.0,completed
O00002942,C000155,2026-04-15 16:00:00,P00017,2,9.94,0.0,completed
O00002943,C000155,2026-05-02 04:00:00,P00070,1,6.16,0.1,completed
O00002944,C000155,2026-05-07 19:00:00,P00041,1,17.81,0.0,completed
O00002945,C000155,2026-05-19 02:00:00,P00060,3,108.57,0.0,completed
O00002946,C000155,2026-05-28 05:00:00,P00060,2,72.38,0.0,completed
O00002947,C000156,2024-04-21 06:00:00,P00061,1,15.26,0.1,completed
O00002948,C000156,2024-04-26 12:00:00,P00061,2,33.9,0.0,completed
O00002949,C000156,2024-05-08 20:00:00,P00038,1,35.62,0.2,completed
O00002950,C000156,2024-05-09 11:00:00,P00046,3,151.44,0.0,cancelled
O00002951,C000156,2024-05-12 20:00:00,P00060,2,72.38,0.0,completed
O00002952,C000156,2024-05-17 04:00:00,P00045,3,38.45,0.2,completed
O00002953,C000156,2024-05-18 10:00:00,P00039,3,62.46,0.0,completed
O00002954,C000156,2024-05-20 00:00:00,P00020,1,31.03,0.0,completed
O00002955,C000156,2024-05-24 17:00:00,P00040,1,12.35,0.0,refunded
O00002956,C000156,2024-06-06 04:00:00,P00001,3,54.87,0.0,completed
O00002957,C000156,2024-06-07 04:00:00,P00045,3,43.25,0.1,completed
O00002958,C000156,2024-06-12 18:00:00,P00030,3,26.74,0.2,completed
O00002959,C000156,2024-06-17 08:00:00,P00001,3,54.87,0.0,refunded
O00002960,C000156,2024-06-21 03:00:00,P00059,3,40.26,0.0,completed
O00002961,C000156,2024-06-24 12:00:00,P00023,3,93.81,0.0,completed
O00002962,C000156,2024-06-30 02:00:00,P00063,3,77.28,0.0,completed
O00002963,C000156,2024-07-03 21:00:00,P00012,3,39.21,0.0,completed
O00002964,C000156,2024-07-04 08:00:00,P00068,3,88.63,0.2,completed
O00002965,C000156,2024-07-18 10:00:00,P00066,1,7.43,0.0,completed
O00002966,C000156,2024-07-25 20:00:00,P00000,2,91.06,0.0,completed
O00002967,C000156,2024-07-29 22:00:00,P00000,1,45.53,0.0,completed
O00002968,C000156,2024-08-05 16:00:00,P00050,3,120.6,0.2,completed
O00002969,C000156,2024-08-10 06:00:00,P00069,3,527.31,0.0,completed
O00002970,C000156,2024-08-16 23:00:00,P00014,2,20.48,0.0,completed
O00002971,C000156,2024-08-27 05:00:00,P00013,1,15.77,0.2,completed
O00002972,C000156,2024-08-30 15:00:00,P00051,3,101.52,0.2,completed
O00002973,C000156,2024-09-17 00:00:00,P00012,1,13.07,0.0,completed
O00002974,C000156,2024-09-24 13:00:00,P00004,2,37.0,0.0,cancelled
O00002975,C000156,2024-09-30 22:00:00,P00079,3,116.49,0.0,completed
O00002976,C000156,2024-10-17 18:00:00,P00078,3,44.35,0.2,completed
O00002977,C000156,2024-10-23 02:00:00,P00062,3,77.59,0.2,completed
O00002978,C000156,2024-10-31 02:00:00,P00009,3,80.69,0.2,completed
O00002979,C000156,2024-10-31 16:00:00,P00026,2,44.5,0.2,completed
O00002980,C000156,2024-11-02 11:00:00,P00072,2,9.08,0.0,completed
O00002981,C000156,2024-11-10 05:00:00,P00079,3,93.19,0.2,completed
O00002982,C000156,2024-11-28 19:00:00,P00009,1,33.62,0.0,completed
O00002983,C000156,2024-12-08 13:00:00,P00048,3,107.25,0.0,completed
O00002984,C000156,2024-12-12 03:00:00,P00069,3,527.31,0.0,completed
O00002985,C000156,2024-12-15 23:00:00,P00004,2,33.3,0.1,completed
O00002986,C000156,2024-12-15 20:00:00,P00071,1,19.45,0.1,completed
O00002987,C000156,2024-12-19 13:00:00,P00001,2,29.26,0.2,completed
O00002988,C000156,2024-12-20 15:00:00,P00051,2,76.14,0.1,completed
O00002989,C000156,2025-01-02 13:00:00,P00011,1,16.85,0.1,completed
O00002990,C000156,2025-01-05 17:00:00,P00016,3,38.31,0.0,completed
O00002991,C000156,2025-01-08 13:00:00,P00067,3,37.74,0.0,completed
O00002992,C000156,2025-01-15 10:00:00,P00057,3,168.15,0.0,completed
O00002993,C000156,2025-01-23 00:00:00,P00069,3,527.31,0.0,completed
O00002994,C000156,2025-01-24 13:00:00,P00055,1,10.21,0.0,completed
O00002995,C000156,2025-01-28 04:00:00,P00012,3,39.21,0.0,completed
O00002996,C000156,2025-01-29 16:00:00,P00006,3,96.24,0.0,completed
O00002997,C000156,2025-02-14 20:00:00,P00073,3,63.93,0.0,completed
O00002998,C000156,2025-02-15 18:00:00,P00072,3,13.62,0.0,completed
O00002999,C000156,2025-02-17 06:00:00,P00059,1,12.08,0.1,completed
O00003000,C000156,2025-02-18 02:00:00,P00022,2,46.88,0.0,completed
O00003001,C000156,2025-03-02 14:00:00,P00059,3,36.23,0.1,completed
O00003002,C000156,2025-03-05 17:00:00,P00067,3,37.74,0.0,completed
O00003003,C000156,2025-03-28 06:00:00,P00027,2,37.06,0.0,completed
O00003004,C000156,2025-03-31 08:00:00,P00059,3,40.26,0.0,completed
O00003005,C000156,2025-04-28 09:00:00,P00065,3,125.11,0.2,completed
O00003006,C000156,2025-05-24 18:00:00,P00025,2,49.21,0.1,completed
O00003007,C000156,2025-05-31 20:00:00,P00039,3,62.46,0.0,completed
O00003008,C000156,2025-06-02 06:00:00,P00056,2,44.1,0.0,completed
O00003009,C000156,2025-06-23 10:00:00,P00079,2,77.66,0.0,completed
O00003010,C000156,2025-06-26 08:00:00,P00004,2,37.0,0.0,completed
O00003011,C000156,2025-07-15 12:00:00,P00032,2,22.85,0.2,completed
O00003012,C000156,2025-08-05 06:00:00,P00034,3,78.96,0.0,completed
O00003013,C000156,2025-08-06 14:00:00,P00002,1,32.54,0.0,cancelled
O00003014,C000156,2025-08-09 10:00:00,P00031,3,11.83,0.2,completed
O00003015,C000156,2025-08-15 18:00:00,P00015,2,21.8,0.0,completed
O00003016,C000156,2025-08-20 21:00:00,P00046,3,151.44,0.0,completed
O00003017,C000156,2025-09-03 15:00:00,P00062,2,64.66,0.0,completed
O00003018,C000156,2025-09-08 19:00:00,P00065,2,104.26,0.0,refunded
O00003019,C000156,2025-09-10 04:00:00,P00072,3,10.9,0.2,completed
O00003020,C000156,2025-09-13 01:00:00,P00071,3,64.83,0.0,completed
O00003021,C000156,2025-09-18 14:00:00,P00006,1,32.08,0.0,completed
O00003022,C000156,2025-09-26 08:00:00,P00048,1,28.6,0.2,refunded
O00003023,C000156,2025-10-02 04:00:00,P00006,1,32.08,0.0,completed
O00003024,C000156,2025-10-09 16:00:00,P00064,3,36.06,0.0,completed
O00003025,C000156,2025-10-10 16:00:00,P00031,2,9.86,0.0,completed
O00003026,C000156,2025-10-11 17:00:00,P00038,1,44.53,0.0,completed
O00003027,C000156,2025-10-11 20:00:00,P00015,3,29.43,0.1,completed
O00003028,C000156,2025-10-18 00:00:00,P00003,1,24.16,0.0,completed
O00003029,C000156,2025-10-27 11:00:00,P00018,2,24.88,0.0,completed
O00003030,C000156,2025-11-04 01:00:00,P00039,3,62.46,0.0,completed
O00003031,C000156,2025-11-05 12:00:00,P00070,2,10.96,0.2,completed
O00003032,C000156,2025-11-10 10:00:00,P00050,2,100.5,0.0,completed
O00003033,C000156,2025-11-11 05:00:00,P00052,1,10.93,0.1,completed
O00003034,C000156,2025-11-12 16:00:00,P00066,1,7.43,0.0,completed
O00003035,C000156,2025-11-13 22:00:00,P00048,2,64.35,0.1,completed
O00003036,C000156,2025-11-15 23:00:00,P00036,3,45.27,0.0,completed
O00003037,C000156,2025-12-04 20:00:00,P00020,2,49.65,0.2,refunded
O00003038,C000156,2025-12-14 00:00:00,P00027,1,18.53,0.0,completed
O00003039,C000156,2025-12-16 08:00:00,P00017,1,3.98,0.2,completed
O00003040,C000156,2025-12-16 09:00:00,P00050,3,150.75,0.0,completed
O00003041,C000156,2025-12-21 04:00:00,P00001,3,43.9,0.2,completed
O00003042,C000156,2025-12-26 05:00:00,P00035,3,76.5,0.0,completed
O00003043,C000156,2025-12-29 09:00:00,P00004,3,55.5,0.0,completed
O00003044,C000156,2026-01-02 16:00:00,P00043,2,17.24,0.0,refunded
O00003045,C000156,2026-01-08 05:00:00,P00073,2,34.1,0.2,completed
O00003046,C000156,2026-01-28 18:00:00,P00079,3,116.49,0.0,completed
O00003047,C000156,2026-01-31 20:00:00,P00041,1,16.03,0.1,completed
O00003048,C000156,2026-02-01 17:00:00,P00021,2,18.18,0.0,completed
O00003049,C000156,2026-02-04 12:00:00,P00009,2,67.24,0.0,completed
O00003050,C000156,2026-02-10 12:00:00,P00071,1,21.61,0.0,completed
O00003051,C000156,2026-02-11 20:00:00,P00033,1,14.36,0.1,completed
O00003052,C000156,2026-02-17 13:00:00,P00051,3,126.9,0.0,completed
O00003053,C000156,2026-02-26 01:00:00,P00064,2,24.04,0.0,completed
O00003054,C000156,2026-02-28 02:00:00,P00026,2,44.5,0.2,completed
O00003055,C000156,2026-03-06 21:00:00,P00047,2,51.28,0.1,completed
O00003056,C000156,2026-03-07 01:00:00,P00030,2,20.05,0.1,completed
O00003057,C000156,2026-03-12 14:00:00,P00035,1,25.5,0.0,completed
O00003058,C000156,2026-03-24 19:00:00,P00007,2,107.26,0.0,refunded
O00003059,C000156,2026-04-02 04:00:00,P00050,3,150.75,0.0,refunded
O00003060,C000156,2026-04-10 12:00:00,P00014,3,30.72,0.0,cancelled
O00003061,C000156,2026-04-15 01:00:00,P00043,3,25.86,0.0,completed
O00003062,C000156,2026-04-23 05:00:00,P00075,1,24.25,0.0,refunded
O00003063,C000156,2026-04-25 10:00:00,P00078,2,36.96,0.0,completed
O00003064,C000156,2026-05-03 06:00:00,P00069,3,527.31,0.0,completed
O00003065,C000156,2026-05-04 20:00:00,P00073,3,63.93,0.0,completed
O00003066,C000156,2026-05-07 14:00:00,P00076,1,63.51,0.0,completed
O00003067,C000156,2026-05-13 09:00:00,P00029,2,48.31,0.1,completed
O00003068,C000156,2026-05-25 04:00:00,P00053,1,35.54,0.1,completed
O00003069,C000156,2026-05-29 21:00:00,P00002,1,26.03,0.2,completed
O00003070,C000156,2026-05-29 06:00:00,P00011,1,18.72,0.0,completed
O00003071,C000156,2026-06-22 22:00:00,P00003,2,38.66,0.2,completed
O00003072,C000156,2026-06-28 03:00:00,P00027,1,16.68,0.1,completed
O00003073,C000157,2024-11-05 01:00:00,P00025,1,21.87,0.2,completed
O00003074,C000157,2024-11-06 20:00:00,P00072,3,13.62,0.0,completed
O00003075,C000157,2025-02-11 18:00:00,P00056,3,66.15,0.0,completed
O00003076,C000157,2025-08-07 06:00:00,P00017,1,4.47,0.1,completed
O00003077,C000157,2025-08-11 23:00:00,P00048,2,71.5,0.0,completed
O00003078,C000157,2025-09-05 00:00:00,P00002,2,65.08,0.0,completed
O00003079,C000158,2025-01-08 17:00:00,P00014,3,30.72,0.0,completed
O00003080,C000158,2025-02-12 05:00:00,P00037,2,50.24,0.0,completed
O00003081,C000158,2025-03-05 11:00:00,P00063,2,51.52,0.0,completed
O00003082,C000158,2025-05-07 03:00:00,P00034,1,26.32,0.0,completed
O00003083,C000159,2025-01-28 16:00:00,P00079,2,69.89,0.1,completed
O00003084,C000159,2025-01-29 04:00:00,P00012,3,31.37,0.2,completed
O00003085,C000159,2025-02-07 14:00:00,P00060,3,97.71,0.1,completed
O00003086,C000159,2025-02-18 00:00:00,P00045,2,28.84,0.1,cancelled
O00003087,C000159,2025-02-19 15:00:00,P00015,3,32.7,0.0,completed
O00003088,C000159,2025-02-23 05:00:00,P00075,3,72.75,0.0,completed
O00003089,C000159,2025-03-12 13:00:00,P00070,1,6.16,0.1,completed
O00003090,C000159,2025-03-12 07:00:00,P00006,2,51.33,0.2,completed
O00003091,C000159,2025-04-15 16:00:00,P00021,1,8.18,0.1,completed
O00003092,C000159,2025-04-25 17:00:00,P00022,2,46.88,0.0,completed
O00003093,C000159,2025-05-07 17:00:00,P00035,2,51.0,0.0,completed
O00003094,C000159,2025-05-08 20:00:00,P00049,2,88.84,0.0,completed
O00003095,C000159,2025-05-08 19:00:00,P00029,3,80.52,0.0,completed
O00003096,C000159,2025-05-24 04:00:00,P00052,3,36.42,0.0,completed
O00003097,C000159,2025-08-01 13:00:00,P00041,1,17.81,0.0,completed
O00003098,C000159,2025-08-08 19:00:00,P00073,1,21.31,0.0,completed
O00003099,C000159,2025-08-20 08:00:00,P00006,1,25.66,0.2,completed
O00003100,C000159,2025-09-01 18:00:00,P00007,3,160.89,0.0,completed
O00003101,C000159,2025-09-12 03:00:00,P00032,3,42.84,0.0,completed
O00003102,C000159,2025-09-17 21:00:00,P00063,2,46.37,0.1,completed
O00003103,C000159,2025-09-23 21:00:00,P00062,1,29.1,0.1,completed
O00003104,C000159,2025-09-25 01:00:00,P00069,1,158.19,0.1,completed
O00003105,C000159,2025-10-14 09:00:00,P00013,3,47.3,0.2,completed
O00003106,C000159,2025-10-23 23:00:00,P00004,2,37.0,0.0,completed
O00003107,C000159,2025-10-28 04:00:00,P00066,3,22.29,0.0,completed
O00003108,C000159,2025-11-26 07:00:00,P00011,2,29.95,0.2,completed
O00003109,C000159,2025-11-28 15:00:00,P00042,3,116.91,0.0,completed
O00003110,C000159,2025-12-17 13:00:00,P00035,2,51.0,0.0,completed
O00003111,C000159,2025-12-27 18:00:00,P00059,1,10.74,0.2,completed
O00003112,C000159,2025-12-30 12:00:00,P00040,1,12.35,0.0,completed
O00003113,C000159,2026-01-01 19:00:00,P00000,1,45.53,0.0,completed
O00003114,C000159,2026-02-03 09:00:00,P00022,1,23.44,0.0,refunded
O00003115,C000159,2026-02-03 15:00:00,P00069,2,316.39,0.1,completed
O00003116,C000159,2026-03-10 21:00:00,P00055,2,16.34,0.2,completed
O00003117,C000159,2026-03-20 09:00:00,P00069,2,351.54,0.0,completed
O00003118,C000159,2026-04-03 01:00:00,P00036,1,15.09,0.0,completed
O00003119,C000159,2026-04-07 07:00:00,P00028,3,44.91,0.0,completed
O00003120,C000159,2026-04-08 09:00:00,P00053,2,71.08,0.1,completed
O00003121,C000159,2026-04-09 15:00:00,P00022,1,21.1,0.1,completed
O00003122,C000159,2026-04-15 15:00:00,P00073,1,21.31,0.0,completed
O00003123,C000159,2026-05-12 17:00:00,P00019,2,27.2,0.2,completed
O00003124,C000159,2026-05-16 09:00:00,P00050,2,100.5,0.0,completed
O00003125,C000159,2026-05-30 10:00:00,P00034,3,71.06,0.1,completed
O00003126,C000159,2026-06-11 12:00:00,P00071,2,43.22,0.0,completed
O00003127,C000159,2026-06-14 22:00:00,P00017,2,9.94,0.0,completed
O00003128,C000159,2026-06-21 23:00:00,P00036,3,45.27,0.0,completed
O00003129,C000160,2024-02-12 16:00:00,P00034,1,26.32,0.0,completed
O00003130,C000160,2024-02-20 04:00:00,P00001,2,36.58,0.0,completed
O00003131,C000160,2024-02-24 02:00:00,P00024,3,47.71,0.2,completed
O00003132,C000160,2024-02-24 03:00:00,P00060,3,97.71,0.1,completed
O00003133,C000160,2024-03-02 15:00:00,P00052,3,36.42,0.0,completed
O00003134,C000160,2024-03-04 19:00:00,P00021,3,21.82,0.2,completed
O00003135,C000160,2024-03-12 16:00:00,P00044,3,101.25,0.1,completed
O00003136,C000160,2024-03-21 11:00:00,P00012,3,39.21,0.0,completed
O00003137,C000160,2024-03-24 23:00:00,P00016,3,30.65,0.2,completed
O00003138,C000160,2024-04-03 02:00:00,P00003,2,48.32,0.0,completed
O00003139,C000160,2024-04-16 17:00:00,P00051,1,42.3,0.0,completed
O00003140,C000160,2024-05-03 12:00:00,P00010,2,31.45,0.1,completed
O00003141,C000160,2024-05-10 00:00:00,P00022,2,46.88,0.0,refunded
O00003142,C000160,2024-05-15 11:00:00,P00042,1,35.07,0.1,completed
O00003143,C000160,2024-05-24 06:00:00,P00077,2,86.58,0.0,completed
O00003144,C000160,2024-06-03 19:00:00,P00037,2,50.24,0.0,completed
O00003145,C000160,2024-06-16 07:00:00,P00055,3,30.63,0.0,completed
O00003146,C000160,2024-06-19 19:00:00,P00076,2,127.02,0.0,completed
O00003147,C000160,2024-06-28 07:00:00,P00029,1,26.84,0.0,completed
O00003148,C000160,2024-07-15 04:00:00,P00024,1,19.88,0.0,refunded
O00003149,C000160,2024-07-30 14:00:00,P00062,3,87.29,0.1,completed
O00003150,C000160,2024-08-03 01:00:00,P00033,3,38.28,0.2,completed
O00003151,C000160,2024-08-18 13:00:00,P00051,3,101.52,0.2,completed
O00003152,C000160,2024-08-18 04:00:00,P00037,3,75.36,0.0,completed
O00003153,C000160,2024-09-16 10:00:00,P00029,2,53.68,0.0,completed
O00003154,C000160,2024-09-17 01:00:00,P00028,3,44.91,0.0,completed
O00003155,C000160,2024-09-18 08:00:00,P00058,1,21.71,0.0,completed
O00003156,C000160,2024-09-30 09:00:00,P00059,3,40.26,0.0,completed
O00003157,C000160,2024-10-04 06:00:00,P00063,3,69.55,0.1,completed
O00003158,C000160,2024-10-05 08:00:00,P00075,1,24.25,0.0,completed
O00003159,C000160,2024-11-02 01:00:00,P00075,1,24.25,0.0,completed
O00003160,C000160,2024-11-13 11:00:00,P00067,2,25.16,0.0,cancelled
O00003161,C000160,2024-11-16 02:00:00,P00037,1,25.12,0.0,completed
O00003162,C000160,2024-12-31 00:00:00,P00040,1,12.35,0.0,completed
O00003163,C000160,2025-01-08 04:00:00,P00034,1,26.32,0.0,completed
O00003164,C000160,2025-01-15 13:00:00,P00035,1,25.5,0.0,completed
O00003165,C000160,2025-01-15 18:00:00,P00051,1,33.84,0.2,completed
O00003166,C000160,2025-01-16 05:00:00,P00045,2,32.04,0.0,completed
O00003167,C000160,2025-02-09 14:00:00,P00044,2,60.0,0.2,completed
O00003168,C000160,2025-03-03 07:00:00,P00077,2,86.58,0.0,completed
O00003169,C000160,2025-03-17 05:00:00,P00038,3,120.23,0.1,completed
O00003170,C000160,2025-03-22 12:00:00,P00025,2,54.68,0.0,completed
O00003171,C000160,2025-03-27 01:00:00,P00022,3,56.26,0.2,completed
O00003172,C000160,2025-04-10 17:00:00,P00024,1,19.88,0.0,completed
O00003173,C000160,2025-04-13 06:00:00,P00032,2,28.56,0.0,completed
O00003174,C000160,2025-04-25 09:00:00,P00044,1,37.5,0.0,completed
O00003175,C000160,2025-05-12 18:00:00,P00058,2,43.42,0.0,completed
O00003176,C000160,2025-05-18 15:00:00,P00011,3,56.16,0.0,completed
O00003177,C000160,2025-05-19 03:00:00,P00052,1,12.14,0.0,completed
O00003178,C000160,2025-06-05 07:00:00,P00065,3,156.39,0.0,completed
O00003179,C000160,2025-06-05 09:00:00,P00026,2,55.62,0.0,completed
O00003180,C000160,2025-06-08 23:00:00,P00024,2,39.76,0.0,completed
O00003181,C000160,2025-06-17 05:00:00,P00009,2,53.79,0.2,completed
O00003182,C000160,2025-06-17 19:00:00,P00001,3,54.87,0.0,completed
O00003183,C000160,2025-06-23 00:00:00,P00000,1,45.53,0.0,completed
O00003184,C000160,2025-07-23 12:00:00,P00007,3,160.89,0.0,completed
O00003185,C000160,2025-07-29 13:00:00,P00058,1,19.54,0.1,completed
O00003186,C000160,2025-08-06 05:00:00,P00050,3,120.6,0.2,completed
O00003187,C000160,2025-09-05 21:00:00,P00029,3,80.52,0.0,completed
O00003188,C000160,2025-09-22 13:00:00,P00072,1,3.63,0.2,completed
O00003189,C000160,2025-10-06 08:00:00,P00020,3,83.78,0.1,completed
O00003190,C000160,2025-11-02 20:00:00,P00002,2,65.08,0.0,completed
O00003191,C000160,2025-11-07 08:00:00,P00073,3,63.93,0.0,completed
O00003192,C000160,2025-11-19 07:00:00,P00014,3,24.58,0.2,completed
O00003193,C000160,2025-11-30 14:00:00,P00070,2,13.7,0.0,completed
O00003194,C000160,2025-12-03 22:00:00,P00053,1,35.54,0.1,completed
O00003195,C000160,2025-12-15 04:00:00,P00079,3,116.49,0.0,completed
O00003196,C000160,2025-12-17 16:00:00,P00046,3,136.3,0.1,completed
O00003197,C000160,2025-12-21 14:00:00,P00027,3,44.47,0.2,completed
O00003198,C000160,2025-12-21 04:00:00,P00028,3,35.93,0.2,completed
O00003199,C000160,2025-12-23 21:00:00,P00035,1,25.5,0.0,completed
O00003200,C000160,2025-12-25 21:00:00,P00051,2,76.14,0.1,completed
O00003201,C000160,2025-12-28 18:00:00,P00035,3,76.5,0.0,completed
O00003202,C000160,2026-01-02 05:00:00,P00011,3,56.16,0.0,refunded
O00003203,C000160,2026-01-18 03:00:00,P00016,3,38.31,0.0,completed
O00003204,C000160,2026-01-26 16:00:00,P00073,3,57.54,0.1,completed
O00003205,C000160,2026-02-28 11:00:00,P00015,2,17.44,0.2,completed
O00003206,C000160,2026-02-28 18:00:00,P00056,3,66.15,0.0,completed
O00003207,C000160,2026-03-13 07:00:00,P00059,3,40.26,0.0,completed
O00003208,C000160,2026-03-18 08:00:00,P00007,1,53.63,0.0,completed
O00003209,C000160,2026-03-25 07:00:00,P00059,3,40.26,0.0,completed
O00003210,C000160,2026-04-04 16:00:00,P00014,2,20.48,0.0,completed
O00003211,C000160,2026-04-13 19:00:00,P00027,2,33.35,0.1,completed
O00003212,C000160,2026-05-25 22:00:00,P00066,2,14.86,0.0,completed
O00003213,C000160,2026-06-04 17:00:00,P00006,3,76.99,0.2,completed
O00003214,C000160,2026-06-11 17:00:00,P00018,1,9.95,0.2,completed
O00003215,C000160,2026-06-18 19:00:00,P00066,3,22.29,0.0,completed
O00003216,C000160,2026-06-20 22:00:00,P00007,3,160.89,0.0,refunded
O00003217,C000160,2026-06-22 23:00:00,P00031,2,9.86,0.0,completed
O00003218,C000160,2026-06-22 09:00:00,P00012,1,13.07,0.0,completed
O00003219,C000160,2026-06-24 03:00:00,P00015,2,21.8,0.0,completed
O00003220,C000161,2025-06-18 18:00:00,P00045,1,16.02,0.0,completed
O00003221,C000161,2025-07-18 08:00:00,P00007,3,160.89,0.0,completed
O00003222,C000161,2025-07-24 18:00:00,P00038,3,133.59,0.0,completed
O00003223,C000161,2025-10-23 00:00:00,P00031,3,14.79,0.0,completed
O00003224,C000161,2025-12-08 19:00:00,P00058,3,58.62,0.1,completed
O00003225,C000161,2025-12-10 21:00:00,P00040,1,11.12,0.1,completed
O00003226,C000161,2025-12-24 01:00:00,P00005,2,36.11,0.2,completed
O00003227,C000161,2026-01-10 01:00:00,P00001,2,29.26,0.2,completed
O00003228,C000161,2026-01-13 10:00:00,P00064,1,12.02,0.0,completed
O00003229,C000161,2026-01-15 06:00:00,P00027,3,44.47,0.2,completed
O00003230,C000161,2026-02-04 00:00:00,P00009,2,53.79,0.2,completed
O00003231,C000161,2026-02-05 01:00:00,P00064,3,36.06,0.0,completed
O00003232,C000161,2026-03-17 20:00:00,P00003,3,72.48,0.0,cancelled
O00003233,C000161,2026-06-02 05:00:00,P00016,2,25.54,0.0,completed
O00003234,C000162,2024-04-23 00:00:00,P00006,3,96.24,0.0,completed
O00003235,C000162,2024-04-26 10:00:00,P00079,2,77.66,0.0,completed
O00003236,C000162,2024-05-02 18:00:00,P00045,2,32.04,0.0,completed
O00003237,C000162,2024-05-28 13:00:00,P00033,2,31.9,0.0,completed
O00003238,C000162,2024-06-26 23:00:00,P00074,1,14.95,0.0,refunded
O00003239,C000162,2024-06-27 09:00:00,P00013,3,59.13,0.0,completed
O00003240,C000162,2024-07-27 18:00:00,P00016,2,25.54,0.0,completed
O00003241,C000162,2024-07-27 03:00:00,P00049,3,119.93,0.1,completed
O00003242,C000162,2024-08-25 11:00:00,P00033,1,12.76,0.2,completed
O00003243,C000162,2024-08-31 19:00:00,P00011,1,18.72,0.0,completed
O00003244,C000162,2024-09-13 04:00:00,P00036,1,15.09,0.0,completed
O00003245,C000162,2024-09-16 01:00:00,P00020,1,31.03,0.0,completed
O00003246,C000162,2024-09-26 14:00:00,P00065,3,156.39,0.0,completed
O00003247,C000162,2024-10-14 01:00:00,P00013,3,53.22,0.1,completed
O00003248,C000162,2024-10-15 00:00:00,P00027,2,37.06,0.0,completed
O00003249,C000162,2024-10-25 05:00:00,P00056,1,22.05,0.0,completed
O00003250,C000162,2024-11-13 00:00:00,P00023,1,25.02,0.2,refunded
O00003251,C000162,2024-11-13 16:00:00,P00061,1,16.95,0.0,completed
O00003252,C000162,2024-11-14 06:00:00,P00041,2,28.5,0.2,refunded
O00003253,C000162,2024-11-20 10:00:00,P00009,1,30.26,0.1,completed
O00003254,C000162,2024-11-22 16:00:00,P00072,3,12.26,0.1,completed
O00003255,C000162,2024-11-23 08:00:00,P00060,1,36.19,0.0,completed
O00003256,C000162,2024-11-28 19:00:00,P00034,3,78.96,0.0,completed
O00003257,C000162,2024-12-06 08:00:00,P00016,3,38.31,0.0,completed
O00003258,C000162,2024-12-20 03:00:00,P00043,1,7.76,0.1,completed
O00003259,C000162,2025-02-03 13:00:00,P00006,1,25.66,0.2,completed
O00003260,C000162,2025-02-05 18:00:00,P00015,2,19.62,0.1,completed
O00003261,C000162,2025-02-06 22:00:00,P00034,3,78.96,0.0,completed
O00003262,C000162,2025-02-06 11:00:00,P00031,1,3.94,0.2,completed
O00003263,C000162,2025-02-17 05:00:00,P00007,1,48.27,0.1,completed
O00003264,C000162,2025-03-03 09:00:00,P00045,1,14.42,0.1,completed
O00003265,C000162,2025-03-22 06:00:00,P00072,3,13.62,0.0,completed
O00003266,C000162,2025-03-24 22:00:00,P00019,1,13.6,0.2,completed
O00003267,C000162,2025-03-31 02:00:00,P00077,2,77.92,0.1,completed
O00003268,C000162,2025-04-13 00:00:00,P00070,1,6.85,0.0,completed
O00003269,C000162,2025-06-17 09:00:00,P00015,1,10.9,0.0,completed
O00003270,C000162,2025-06-29 11:00:00,P00075,2,38.8,0.2,completed
O00003271,C000162,2025-07-24 17:00:00,P00055,3,30.63,0.0,completed
